cluster;instance;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37
Cluster_3;instance_166;90472,17654;0.7453834745876631;0.053108924555174235;0.9329535365104675;0.02810056648900477;90255.25460992908,17479.865047233467;0;11391841618.841448;8725665920.814726;0.5923976733012057;-1.043935772371339;105465.23229319674;5.186042055919939e-05;0.9851271510124207;90120,17302;149582.02797649978;383543.24874718423;0.5625;0.8170158542648778;3.904320987654321,-2.0246913580246915,-2.0246913580246915,4.200617283950617;0.23404255319148937;0.2251371742112483,0.012720132620554303,0.0013521484146389582,0.0002538069172691583,9.696948722517699e-08,5.526886526986908e-06,1.1271277088967489e-07;0.0;0.9028807282447815;0.9763547778129578;0.9545765386687385;88612.04534095434;0.7659574468085106;5.688395146477431;0.02758866546191909;5.186042055919939e-05;363173.6792858236;180878008.52582318;9.602325267042627;0.10845336076817558,0.05624142661179698,0.0006604684245287813,0.1166838134430727,-0.008179647411471829,0.010417438448012104,0.0,0.0,0.0;-0.6390210729021466;0.9643635749816895
Cluster_3;instance_167;90088,3300;0.9047820190654935;0.010300436846233264;0.939738929271698;0.005837167305634029;89902.51167173251,3165.6;0;5574731004.964964;4847592178.230404;0.4234385805931047;-1.2277669131460527;78609.14289013132;2.8811344755110774e-05;0.9491767883300781;89736,3076;125728.57694983236;259475.28010737902;0.5555555555555556;0.9100743343912338;2.4899999999999998,-1.7599999999999998,-1.7599999999999998,2.4899999999999998;0.13043478260869557;0.249,0.030975999999999997,0.001557504,0.00012390399999999966,-5.443053158399978e-08,-2.1807103999999937e-05,-6.617444900424222e-24;0.0;0.933049201965332;0.9477223753929138;0.9421395778656005;53238.33016362796;0.8695652173913043;3.4176014981270124;0.009950901437689263;2.8811344755110774e-05;256802.57137147427;219558355.3137824;8.071067811865476;0.1245,0.088,0.005008792269599531,0.1245,-0.0050087922695995326,0.01812425,0.0,0.0,0.0;-0.24532039821624238;0.941010594367981
Cluster_3;instance_168;89320,3685;1.5689530570259314;0.0;0.9001068472862244;0.01333644986152649;89288.05623100304,3588.5344129554655;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9267797470092773;89224,3589;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;0.25,-0.0,-0.0,1.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9001068472862244;0.9267797470092773;0.9134432971477509;31155.37618578689;1.0;2.0;0.0197726501516879;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.03125,0.0,0.0,0.15625,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9134432971477509
Cluster_3;instance_169;89320,3044;3.1379061140518627;0.0;0.9767735004425049;0.0;89288.05623100304,3011.8056680161944;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9767735004425049;89224,2948;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9767735004425049;0.9767735004425049;0.9767735004425049;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9767735004425049
Cluster_3;instance_170;89192,3300;1.1883194751439008;0.04779387258151113;0.9430188685655594;0.020864681931862344;89000.03024316109,3236.089068825911;0;4362832960.407363;3878073742.584323;0.5071184321692849;-1.0648421194640034;70310.15486213115;2.3049075804088618e-05;0.97025066614151;88840,3076;106410.43799545955;202509.94520761477;0.6666666666666666;0.8770580193070292;3.0,-0.75,-0.75,1.0;0.11111111111111104;0.25,0.0244140625,0.0054931640625,0.0006103515625,3.129243850708008e-07,2.6702880859375e-05,-1.0728836059570312e-06;0.0;0.9186864495277405;0.9695128798484802;0.9523334354162216;53962.69448270435;0.8888888888888888;3.4641016151377544;0.014174412008820223;2.3049075804088618e-05;212188.6797253563;288362792.4208848;6.830951894845301;0.1875,0.046875,0.00390625,0.0625,-0.01171875,0.0107421875,0.0,0.0,0.0;-0.7565308389152985;0.960198312997818
Cluster_3;instance_171;88424,3685;1.1883194751439008;0.2680985672491206;0.9163962304592133;0.014230492489733683;88263.96382978723,3652.6153846153848;0;5574731004.964964;3878073742.584323;0.654687080782152;-1.2879603992568056;70310.15486213115;2.3049075804088618e-05;0.9502782821655273;88200,3589;106410.43799545955;202509.94520761477;0.4444444444444444;0.7844645405527362;2.25,-1.0,-1.0,2.25;0.3043478260869565;0.28125,0.015625,0.017578125,0.001953125,1.1444091796875e-05,0.000244140625,0.0;0.0;0.9146573543548584;0.936468169093132;0.9284440726041794;69665.53901599761;0.6956521739130435;4.47213595499958;0.012755897112698488;2.3049075804088618e-05;256802.57137147422;288362792.4208848;6.830951894845301;0.140625,nan,-0.03125,0.140625,-0.03125,0.019775390625,0.0,0.0,0.0;0.5483011368144349;0.9244203269481659
Cluster_3;instance_172;87912,3941;0.9087183539967001;0.03412515514006084;0.9383596777915955;0.025421512766455632;87730.58237082067,3866.2186234817814;0;6786629049.522565;5817110613.876484;0.44886610206226574;-1.190020724365037;86112.00157414353;3.4573613706132926e-05;0.9921046495437622;87688,3845;134213.82612228778;283624.63051132916;0.75;0.9018915534279223;4.8055555555555545,0.888888888888889,0.888888888888889,1.1388888888888886;0.1428571428571429;0.24768518518518517,0.028828017832647466,0.004318447391149725,0.001270131585632274,2.9451204373447686e-06,0.00021262943581695852,4.181503162575396e-07;0.0;0.9214151501655579;0.9823090434074402;0.9640921155611674;60244.03697437401;0.8571428571428571;3.8673284902820333;0.017827936218128032;3.4573613706132926e-05;293303.3650290707;220513563.53548485;8.615773105863909;0.20023148148148148,-0.03703703703703704,0.010080204702811438,0.047453703703703706,0.00504010235140571,0.008129983281893004,0.0,0.0,0.0;-0.6387647860811818;0.9751820862293243
Cluster_3;instance_173;86632,5094;1.1883194751439008;0.1406482403650915;0.9411301165819168;0.014690479241037167;86567.81079027355,4902.1943319838065;0;4847592178.230404;3878073742.584323;0.5071184321692849;-1.596895078456243;70310.15486213115;2.3049075804088618e-05;0.9735752940177917;86536,4998;106410.43799545955;202509.94520761477;0.6666666666666666;0.8770580193070292;1.0,Inf,-0.75,3.0;0.20000000000000004;0.25,0.0244140625,0.0054931640625,0.0006103515625,3.129243850708008e-07,2.6702880859375e-05,1.0728836059570312e-06;0.0;0.9366052746772766;0.96417236328125;0.9534642547369003;53962.69448270435;0.8;3.4641016151377544;0.018112045699253836;2.3049075804088618e-05;230992.61265749688;288362792.4208848;6.830951894845301;0.0625,0.046875,-0.01171875,0.1875,0.00390625,0.0107421875,0.0,0.0,0.0;0.19776262005263634;0.9518382251262665
Cluster_3;instance_174;86248,21371;3.1379061140518627;0.0;0.9547523856163025;0.0;86215.77902735562,21338.963562753037;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9547523856163025;86152,21275;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9547523856163025;0.9547523856163025;0.9547523856163025;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9547523856163025
Cluster_3;instance_175;86248,5992;3.1379061140518627;0.0;0.9205079078674316;0.0;86215.77902735562,5959.53036437247;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9205079078674316;86152,5895;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9205079078674316;0.9205079078674316;0.9205079078674316;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9205079078674316
Cluster_3;instance_176;86376,5223;1.3946249395786054;0.0;0.9498633146286011;0.020106617128562473;86279.7848024316,5126.477732793523;0;3878073742.584323;3878073742.584323;0.8530311768241587;-1.9426285748393852;70310.15486213115;2.3049075804088618e-05;0.9899500608444214;86280,5126;81668.22140705679;186932.25711472135;1.0;0.0;1.25,-0.0,-0.0,1.25;0.0;0.15625,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9453677535057068;0.987451896071434;0.9683247059583664;69665.53901599761;1.0;4.47213595499958;0.028605494620418018;2.3049075804088618e-05;186932.25711472135;338425777.2161773;5.242640687119285;0.078125,0.0,0.0,0.078125,0.0,0.006103515625,0.0,0.0,0.0;-0.022867737130737413;0.9689905047416687
Cluster_3;instance_177;86248,6376;1.8594999194381405;0.20315856941624325;0.9225459694862366;0.022704604436806556;86173.1085106383,6301.295546558705;0;3150934915.8497624;2908555306.938242;0.6358118994351541;-1.4999999999999998;60890.380254623546;1.7286806853066463e-05;0.9717581272125244;86152,6152;81668.22140705679;140199.192836041;0.75;0.7492686492653552;1.138888888888889,0.4444444444444445,0.4444444444444445,1.138888888888889;0.07692307692307701;0.18981481481481483,0.005486968449931414,0.002540263171264542,0.00010161052685058152,-5.162349583426379e-08,-7.52670569263567e-06,5.293955920339377e-23;0.0;0.9225459694862366;0.9717581272125244;0.9546306729316711;51925.62697631149;0.9230769230769231;3.333333333333334;0.0032175509199970343;1.7286806853066463e-05;168681.86028592312;451234369.6215697;5.242640687119285;0.09490740740740741,-0.03703703703703704,0.007127781101106492,0.09490740740740741,0.00712778110110649,0.007635673868312759,0.0,0.0,0.0;-0.7022645645078974;0.9695879220962524
Cluster_3;instance_178;85864,21243;3.1379061140518627;0.0;0.9424254298210144;0.0;85831.74437689969,21210.801619433198;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9424254298210144;85768,21147;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9424254298210144;0.9424254298210144;0.9424254298210144;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9424254298210144
Cluster_3;instance_179;85608,21115;3.1379061140518627;0.0;0.9282277822494507;0.0;85575.72127659574,21082.639676113362;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9282277822494507;85512,21019;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9282277822494507;0.9282277822494507;0.9282277822494507;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9282277822494507
Cluster_3;instance_180;86120,20089;0.7672946839527184;0.04366908539983574;0.9671739339828491;0.024195322790043477;85831.74437689969,19929.18218623482;0;12118980445.57601;10664702792.106888;0.45137510491214483;0.2515308917553565;116596.20131473572;6.33849584612437e-05;0.9998345375061035;85640,19865;175959.8031489815;417924.8697722182;0.7333333333333333;0.8971916022470614;7.5227272727272725,-2.1818181818181817,-2.1818181818181817,2.4318181818181817;0.12000000000000006;0.2262396694214876,0.023222457482412404,0.0,0.0,0.0,0.0,0.0;0.0;0.9235484600067139;0.997905969619751;0.9794245199723677;79423.87460669188;0.88;5.098566239936793;0.01506920222690399;6.33849584612437e-05;399674.47294342;186195078.26168758;11.295630140987;0.1709710743801653,0.049586776859504134,0.0,0.05526859504132232,0.0,0.008766317618332081,0.0,0.0,0.0;-1.2476987106654704;0.9877419471740723
Cluster_3;instance_181;86120,5479;0.5794557009081593;0.01970492375544608;0.9446561336517334;0.023862103716004654;85786.02596613113,5831.368421052632;0;18420850277.275536;13573258099.04513;0.39809949281492657;0.10709170243713917;131538.2551525564;8.067176531431016e-05;0.9958510398864746;85512,5895;236978.23460652286;542546.3745153657;0.4666666666666667;0.9105393211847874;5.7397959183673475,5.1428571428571415,5.1428571428571415,9.964285714285714;0.2631578947368422;0.280430029154519,0.039426732271417506,0.006660324689190735,0.002874417768899816,1.2532956067939454e-05,0.0005638406513276568,1.050068402466471e-06;0.0;0.9039080142974854;0.9763192534446716;0.9617078474589756;94340.91500503343;0.7368421052631579;6.056156372014653;0.029973373518815002;8.067176531431016e-05;531855.5395717467;140613250.47108525;15.212670403551895;0.1024963556851312,-0.09183673469387753,-0.017531714119619672,0.17793367346938777,0.027466352120737496,0.028947376372196108,0.0,0.0,0.0;-0.685933013004615;0.9673697352409363
Cluster_3;instance_182;86888,21115;0.3637032681934885;0.19641504047559316;0.9573290646076202;0.06900978352047245;86265.23803536888,20730.194331983806;0;62776318708.083725;42658811168.42755;0.4388868493597987;20.862418874821465;233192.40262947144;0.0002535398338449748;0.9999370574951172;86664,20890;412732.36590452166;1214047.570819811;0.5238095238095238;0.883955233929289;35.561983471074385,-9.159090909090908,-9.159090909090908,11.54545454545455;0.32046332046332043;0.2676558978211871,0.02945342997027056,0.001444863660984219,0.0010133763246693548,1.2053472137778344e-06,0.00017061202140196833,2.2530353062115624e-07;0.0;0.5749590992927551;0.9991022646427155;0.9664520878683437;181142.80770065114;0.6795366795366795;11.628349895084153;0.006156692222486498;0.0002535398338449748;975590.3680579423;88257823.10449468;26.495097567963924;0.20205672426746807,0.05204028925619834,-0.006354341676291681,0.06559917355371901,0.0005884469035975408,0.016505622879165606,0.0,0.0,0.0;-4.275489042328592;0.9957315027713776
Cluster_3;instance_184;85224,9452;1.5689530570259314;0.0;0.9427085518836975;0.006037890911102295;85191.68662613982,9355.821862348177;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9547843337059021;85128,9228;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;0.25,-0.0,-0.0,1.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9427085518836975;0.9547843337059021;0.9487464427947998;31155.37618578689;1.0;2.0;0.008951790459895073;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.03125,0.0,0.0,0.15625,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9487464427947998
Cluster_3;instance_185;85224,8939;3.1379061140518627;0.0;0.9373751878738403;0.0;85191.68662613982,8907.255060728745;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9373751878738403;85128,8843;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9373751878738403;0.9373751878738403;0.9373751878738403;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,nan,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9373751878738403
Cluster_3;instance_186;85224,7530;3.1379061140518627;0.0;0.9492819309234619;0.0;85191.68662613982,7497.473684210527;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9492819309234619;85128,7433;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9492819309234619;0.9492819309234619;0.9492819309234619;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9492819309234619
Cluster_3;instance_187;85096,20602;3.1379061140518627;0.0;0.9356574416160583;0.0;85063.67507598785,20569.99190283401;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9356574416160583;85000,20506;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9356574416160583;0.9356574416160583;0.9356574416160583;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9356574416160583
Cluster_3;instance_188;85352,8042;0.6218543081310881;0.0012505679896694538;0.9082997441291809;0.03169763147808827;85127.68085106384,8279.261538461536;0;12361360054.48753;9695184356.460808;0.3951710786180603;-1.713479276975869;111170.11600174826;5.762268951022155e-05;0.9805243015289307;85128,8074;203803.6094816417;442627.7562795108;0.5555555555555556;0.9177365219765068;2.05,1.8,1.8,10.21;0.2156862745098039;0.30650000000000005,0.04971600000000001,0.006426143999999998,0.0005554239999999998,6.688303196159991e-07,8.686329599999995e-05,-8.085542399999996e-07;0.0;0.9027482867240906;0.9775910377502441;0.9418484389781951;80537.29218511427;0.7843137254901961;5.170041388995037;0.04971734761245459;5.762268951022155e-05;443181.29238285316;150901881.62566555;13.083045973594572;0.05125,-0.045,-0.013281566172707192,0.25525000000000003,-0.005059644256269404,0.016921562500000008,0.0,0.0,0.0;0.04864971844589096;0.9396708011627197
Cluster_3;instance_189;84968,9580;3.1379061140518627;0.0;0.9423988461494446;0.0;84935.66352583587,9548.064777327934;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9423988461494446;84872,9484;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9423988461494446;0.9423988461494446;0.9423988461494446;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9423988461494446
Cluster_3;instance_190;84968,9324;3.1379061140518627;0.0;0.93768310546875;0.0;84935.66352583587,9291.74089068826;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.93768310546875;84872,9228;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.93768310546875;0.93768310546875;0.93768310546875;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.93768310546875
Cluster_3;instance_191;84712,9708;3.1379061140518627;0.0;0.9551435112953186;0.0;84679.64042553192,9676.226720647774;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9551435112953186;84616,9612;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9551435112953186;0.9551435112953186;0.9551435112953186;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9551435112953186
Cluster_3;instance_192;85096,7273;0.361276086975809;0.07698118242126832;0.9115545153617859;0.03481137196393126;84764.98145896656,7446.208906882592;0;26419377371.3557;14542776534.691212;0.5415385087254544;-1.6892058997290755;136155.0294251492;8.643403426533232e-05;0.9947023987770081;84616,7049;253870.4947798704;711228.2348012889;0.375;0.8825339250703862;4.8722222222222245,0.26666666666666644,0.26666666666666644,22.009999999999998;0.44954128440366975;0.448037037037037,0.08166329766803837,0.049665084036376594,0.012161156610679267,0.00029087135968929707,0.003060880264156539,6.869808391977464e-05;0.0;0.9011370539665222;0.9847989678382874;0.9486510157585144;137480.64915248426;0.5504587155963303;8.82548477878454;0.047003726495294225;8.643403426533232e-05;656477.0443148942;87668832.71236391;16.297058540778355;0.08120370370370371,-0.004444444444444441,-0.020732414554512794,0.3668333333333333,-0.03649210975093213,0.020745262345679017,0.0,0.0,0.0;0.0006713289087860073;0.9328405857086182
Cluster_3;instance_193;84456,9580;3.1379061140518627;0.0;0.9116768836975098;0.0;84423.61732522797,9548.064777327934;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9116768836975098;84360,9484;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9116768836975098;0.9116768836975098;0.9116768836975098;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,nan,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9116768836975098
Cluster_3;instance_194;84840,8555;0.6383195275170076;0.16073596702941773;0.9413120746612549;0.02283240920769054;84609.81594363085,8883.952889216045;0;15512294970.337292;10664702792.106888;0.2822354298430547;-1.0885939445943191;116596.20131473572;6.33849584612437e-05;0.9965511560440063;84488,8843;232549.77631158114;458205.44437240425;0.39285714285714285;0.9667717836364659;2.696280991735537,4.760330578512398,4.760330578512398,15.390495867768594;0.3125;0.4110631104432757,0.13005479348439034,0.0014847657619220696,0.00015227140168140433,-6.258143883464538e-08,-4.77482504018672e-05,3.64109352757348e-08;0.0;0.9241625666618347;0.9831677079200745;0.9615280032157898;65633.78607720532;0.6875;4.213320082275079;0.029891587103641773;6.33849584612437e-05;531855.5395717467;154897403.65426084;14.92838827718412;0.06127911344853495,-0.10818933132982722,-0.006136901897696437,0.3497839969947408,0.010338002525649717,0.029429661979604425,0.0,0.0,0.0;-0.14001484393178038;0.9630061388015747
Cluster_3;instance_195;84328,9836;3.1379061140518627;0.0;0.9194634556770325;0.0;84295.605775076,9804.388663967611;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9194634556770325;84232,9740;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9194634556770325;0.9194634556770325;0.9194634556770325;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9194634556770325
Cluster_3;instance_196;84328,10093;1.5689530570259314;0.0;0.9293648600578308;0.02702358365058899;84231.6,10060.712550607286;0;1939036871.2921615;1939036871.2921615;0.4805061467040842;-2.0;49716.78728928925;1.1524537902044309e-05;0.9834120273590088;84232,9997;64838.66314612136;124621.50474314755;1.0;0.8944271909999159;1.25,-0.0,-0.0,0.25;0.0;0.1875,0.015625,0.0,0.0,0.0,0.0,0.0;0.0;0.9293648600578308;0.9834120273590088;0.9563884437084198;31155.37618578689;1.0;2.0;0.040065225072334947;1.1524537902044309e-05;124621.50474314755;380728999.36819947;4.16227766016838;0.15625,0.0,0.0,0.03125,0.0,0.0048828125,0.0,0.0,0.0;0.0;0.9563884437084198
Cluster_3;instance_197;84584,8298;0.528271514328613;0.06948572546574833;0.90598464012146;0.028495420014905595;84270.0034650456,8074.202429149798;0;16239433797.071852;9695184356.460808;0.42267296054947967;-1.30006699195949;111170.11600174826;5.762268951022155e-05;0.9810741543769836;84104,7818;213849.28803538348;480235.62214379205;0.3333333333333333;0.92424723062412;5.69,-5.6,-5.6,10.85;0.4029850746268656;0.4135,0.09504099999999997,0.012617856,0.0016252159999999986,6.239861784575982e-06,0.00039259033599999904,3.902452531200009e-06;0.0;0.9017500281333923;0.9602713584899902;0.9352298080921173;90388.31168531397;0.5970149253731343;5.802421459866641;0.038330654947831735;5.762268951022155e-05;513605.14274294843;128192672.26918189;13.727922061357855;0.14225000000000002,0.13999999999999999,-0.0012649110640673398,0.27125,-0.02909295447354908,0.0433053125,0.0,0.0,0.0;0.3892264638928497;0.9314566552639008
Cluster_3;instance_198;83944,8042;3.1379061140518627;0.0;0.9512177109718323;0.0;83911.57112462007,8010.121457489879;0;969518435.6460807;969518435.6460807;0.8284271247461902;-3.0;35155.077431065576;5.7622689510221546e-06;0.9512177109718323;83848,7946;37607.86586428122;62310.75237157378;1.0;0.0;0.25,-0.0,-0.0,0.25;0.0;0.125,0.0,0.0,0.0,0.0,0.0,0.0;0.0;0.9512177109718323;0.9512177109718323;0.9512177109718323;31155.37618578689;1.0;2.0;0.0;5.7622689510221546e-06;62310.75237157378;761457998.7363989;2.414213562373095;0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0;0.0;0.9512177109718323
Cluster_3;instance_199;105706,22653;0.04404693520557066;0.6975102455359324;0.9517609924077988;0.1501310250980783;92965.66376955566,14094.135463680908;0;19360071261807.676;12025906675753.986;0.6205391738359511;22.001130304230998;3915335.098782864;0.07143484818582164;0.9999995231628418;88840,11406;6415296.933393285;58574150.5204208;0.4267235447915233;0.8072774170583216;7835.3109903796785,-3818.04576687821,-3818.04576687821,7965.379565511371;0.378829420970266;0.3184595806975784,0.02369325561969557,0.010287064089366459,0.003793328945212929,2.357424188134228e-05,0.0005418321913131427,-2.3998451495951292e-06;0.0;0.0011071206536144018;0.9977336227893829;0.939031048903475;3980943.0589601803;0.6211705790297339;255.5541640852528;0.016584570619546372;0.0714751840684788;17718080.408863425;10688621.619974742;411.8259972299708;0.15791903801958396,0.0769519059754557,0.032640185588994536,0.16054054267799442,0.021128051634756076,0.026106710266728398,0.0,0.0,0.0;-4.49659170613849;0.9882236421108246
Cluster_3;instance_543;84200,8939;0.7198492827140069;0.01302263548780633;0.9259039908647537;0.03320151590543251;83927.57256838906,9003.376518218623;0;10179943574.283848;7756147485.168646;0.47391770193553145;-1.661900739079212;99433.5745785785;4.6098151608177237e-05;0.9948025941848755;83848,8971;163360.61325257717;367965.5606542907;0.5333333333333333;0.8652919229923193;5.6875,1.375,1.375,2.0;0.2380952380952381;0.240234375,0.020664215087890625,0.002179294824600219,0.0001384317874908447,6.760958459750552e-08,2.918706741183998e-06,3.478817234281448e-08;0.0;0.9069985151290894;0.9879000335931778;0.9555937722325325;77419.4864194405;0.7619047619047619;4.969895786702735;0.04856509146178606;4.6098151608177237e-05;363173.6792858236;174681770.03532252;10.486832980505138;0.177734375,-0.04296875,-0.008631674575031096,0.0625,0.00621480569402239,0.00738525390625,0.0,0.0,0.0;-0.11292310401423143;0.9575649201869965
